Prefixo;name,cnpj,isin,assetCode,fundBegin,currency,isEsg,manager,administrator,custody,investmentType,categoryCvm,anbimaRating,benchmark,applyOpen,minimumInitialInvestment,minimumMoviment,minimumBalanceRemain,timeLimit,hourInvestimentRescue,investimentQuota,rescueQuota,rescueFinancialSettlement,investmentFinancialSettlement,administrationFee,administrationFeeMax,performanceFee,profitabilityDay,profitabilityMonth,profitabilityYear,subcategoryInitials,subclassCode,isExternalPensionFund,isPensionFund
consultoria;Itaú Crédito Bancário RF Dist FIFCIC CrP,58939722000196,,13387645,2025-02-19T00:00:00.000-0300,BRL,false,ITAU UNIBANCO ASSET MANAGEMENT LTDA,INTRAG DISTR DE TITULOS EVALORES MOBILIARIOS LTDA,,Investidores em geral (Não qualificados),Renda Fixa,RF duração média grau de investimento,CDI,true,1,1,1,14:10,14:10,D+0,D+0,D+0,D+0,0.4,,,0.0529118,0.6925994,5.2312857,POS_FIXADO,,false,false
consultoria;MAG CASH FIRF LP,17899612000160,BRACY1CTF000,2609999,2014-10-01T00:00:00.000-0300,BRL,false,MONGERAL AEGON INVESTIMENTOS LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Renda Fixa,RF duração livre crédito livre,CDI,true,100,100,100,15:10,15:10,D+0,D+0,D+1,D+0,0.8,,20,0.0689143,0.6640924,5.2348395,POS_FIXADO,,false,false
consultoria;BB ASSET ATIVA PLUS LP FICFIRF,44315932000107,,6193749,2022-03-31T00:00:00.000-0300,BRL,false,BB GESTAO DE RECURSOS - DISTRIBUIDORA DE TITULOS,BB GESTAO DE RECURSOS - DISTRIBUIDORA DE TITULOS,BANCO DO BRASIL SA,Investidores em geral (Não qualificados),Renda Fixa,RF duração livre grau de investimento,CDI,true,200,200,200,14:10,14:10,D+0,D+1,D+2,D+0,0.9,,20,0.4383013,1.300053,8.3742057,ATIVO,,false,false
consultoria;EMPIRICUS PETROLEO FIM,40936530000160,,5656324,2021-03-18T00:00:00.000-0300,BRL,false,EMPIRICUS ASSET MANAGEMENT LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Multimercados,Multimercado livre,-,true,0.01,0.01,0.01,16:10,16:10,D+0,D+5,D+6,D+0,0.9,,0,0.6262872,0.8110506000000001,44.1701405,TEMATICOS,,false,false
consultoria;DAYCOVAL CLASSIC 30 FIRF CrPr,29250121000173,,4768480,2018-07-02T00:00:00.000-0300,BRL,false,DAYCOVAL ASSET MANAGEMENT ADM DE RECURSOS LTDA,BANCO DAYCOVAL S.A.,BANCO DAYCOVAL S.A.,Investidores em geral (Não qualificados),Renda Fixa,RF duração baixa grau de investimento,CDI,true,500,500,500,13:40,13:40,D+0,D+29,D+30,D+0,0.4,,10,0.060617700000000004,0.7117724,5.2393615,CREDITO_POS,,false,false
consultoria;KAPITALO TARKUS FICFIA,28747685000153,BRTRK3CTF004,1601580,2017-11-06T00:00:00.000-0300,BRL,false,KAPITALO INVESTIMENTOS LTDA,BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM,BANCO BTG PACTUAL S A,Investidores qualificados,Ações,Ações Livre,CDI,true,500,500,500,14:50,14:50,D+0,D+30,D+32,D+0,2,,20,-2.1625158,-6.1500726,9.3723109,LONG_ONLY,NTLHG1749241073,false,false
consultoria;TRUXT LONG BIAS FICFIA ACCESS,38971881000160,,5091473,2020-10-23T00:00:00.000-0300,BRL,false,BTG PACTUAL GESTAO E CONSULTORIA DE INVESTIMENTOS,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores qualificados,Ações,Ações Livre,-,true,10000,10000,10000,13:40,13:40,D+1,D+30,D+32,D+0,0.56,,,-0.665086,1.1856836,16.5163127,LONG_BIASED,,false,false
consultoria;QUANTIQUE QUARK FICFIM,48005026000159,BR0E5QCTF000,8559874,2023-09-13T00:00:00.000-0300,BRL,false,QUANTIQUE M3 INVESTMENTS LTDA.,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores qualificados,Multimercados,Multimercado livre,CDI,true,1000,1000,1000,15:20,15:20,D+1,D+30,D+33,D+0,1.9000000000000001,,20,0.38303380000000004,-1.3442972,-1.4014891,,,false,false
consultoria;BTG CRED CORP PLUS FIM CrPr,33599991000120,,3851712,2019-06-28T00:00:00.000-0300,BRL,false,BTG PACTUAL ASSET MANAGEMENT S.A. DISTRIBUIDORA DE,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores qualificados,Multimercados,Multimercado livre,CDI,true,5000,1000,1000,15:10,15:10,D+0,D+30,D+31,D+0,1,,20,-0.3697913,0.6688743,5.360625,CREDITO_POS,,false,false
consultoria;Ryo Compounders FIF Ações Subclasse I,60922345000124,,14471830,2025-07-11T00:00:00.000-0300,BRL,false,RYO GESTAO DE RECURSOS LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,,Investidores qualificados,Ações,Ações Livre,CDI,true,5000,1000,0,14:40,14:40,D+1,D+30,D+32,D+0,2,,20,-0.8901861,-3.8562779999999997,5.9151021,LONG_BIASED,EQSAY1748440796,false,false
consultoria;ITAU JANEIRO RF DISTRIBUIDOS FICFI,52342951000142,,8991625,2023-09-29T00:00:00.000-0300,BRL,false,ITAU UNIBANCO ASSET MANAGEMENT LTDA,INTRAG DISTR DE TITULOS EVALORES MOBILIARIOS LTDA,ITAU UNIBANCO S.A.,Investidores em geral (Não qualificados),Renda Fixa,RF duração livre grau de investimento,CDI,false,100,1,1,14:10,14:10,D+0,D+0,D+1,D+0,0.9,,20,-0.0197793,0.2354394,2.7754491,ATIVO,,false,false
consultoria;BTG REF SEMICONDUT FIM,43274439000115,,4919770,2021-09-03T00:00:00.000-0300,USD,false,BTG PACTUAL ASSET MANAGEMENT S.A. DISTRIBUIDORA DE,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Multimercados,Multimercados Estrategica Especifica,-,true,0,1,0,15:20,15:20,D+1,D+1,D+4,D+0,0.25,,,0.6239889000000001,8.3814633,44.5108516,LONG_ONLY,,false,false
consultoria;BTG REF IBOV INDEXADO FIA,32743215000199,,3673598,2019-03-15T00:00:00.000-0300,BRL,false,BTG PACTUAL ASSET MANAGEMENT S.A. DISTRIBUIDORA DE,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Ações,Ações Indexados,IBOVESPA,true,500,500,500,15:10,15:10,D+0,D+0,D+2,D+0,0.1,,,-1.4012367000000001,-6.8494345,7.7723752,LONG_ONLY,,false,false
consultoria;MARKET MAKERS FIA,47548659000140,BR0DOMCTF005,7015476,2022-09-30T00:00:00.000-0300,BRL,false,EMPIRICUS ASSET MANAGEMENT LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Ações,Ações Livre,IBOVESPA,true,1000,100,100,16:10,16:10,D+1,D+30,D+32,D+0,2,,20,-1.7258057,-4.0895139,3.5978906,LONG_ONLY,,false,false
consultoria;Ibiuna RF Ativo Inst RF RL Subclasse,57829025000110,,12217054,2024-10-31T00:00:00.000-0300,BRL,false,IBIUNA MACRO GESTAO DE RECURSOS LTDA,BEM DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,,Investidores em geral (Não qualificados),Renda Fixa,RF duração livre soberano,-,true,100,100,100,14:10,14:10,D+0,D+3,D+4,D+0,0.8,,20,0.0067946000000000005,0.36744530000000003,5.1066689,ATIVO,0AYDG1734640049,false,false
consultoria;Norte Equity Hedge FIM RL,57660583000102,,11444163,2024-10-31T00:00:00.000-0300,BRL,false,NORTE ASSET MANAGEMENT GESTAO DE RECURSOS S.A.,BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM,,Investidores qualificados,Multimercados,Multimercado livre,CDI,true,1000,1000,1000,14:10,14:10,D+0,D+30,D+31,D+0,1.95,,20,-1.0338267,-0.4864406,6.8130389000000005,LONG_SHORT,,false,false
consultoria;BTG Digital Tesouro Selic Simples FIRF,29562673000117,,3746073,2018-05-08T00:00:00.000-0300,BRL,false,BTG PACTUAL ASSET MANAGEMENT S.A. DISTRIBUIDORA DE,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Renda Fixa,Renda Fixa Simples,-,true,500,100,500,17:40,17:40,D+0,D+0,D+0,D+0,0,,0,0.0529133,0.6942444,5.2946965,POS_FIXADO,,false,false
consultoria;ABSOLUTE ALPHA MARB FICFIM,35618055000144,,2752402,2019-12-27T00:00:00.000-0300,BRL,false,ABSOLUTE GESTAO DE INVESTIMENTOS LTDA.,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,BNY MELLON BANCO S.A,Investidores qualificados,Multimercados,Multimercados Estrategica Especifica,CDI,true,5000,1000,3000,14:10,14:10,D+0,D+17,D+18,D+0,1.9000000000000001,,20,-0.0461921,0.0144225,4.9133121,LONG_SHORT,,false,false
consultoria;BTG TESOURO PRE FIXADO FIRF REF IRF-M 1,43140671000160,BR0AN2CTF009,5332093,2021-12-28T00:00:00.000-0300,BRL,false,BTG PACTUAL ASSET MANAGEMENT S.A. DISTRIBUIDORA DE,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Renda Fixa,RF duração livre soberano,-,true,3000,1000,1000,15:10,15:10,D+0,D+1,D+2,D+0,0.2,,,-0.5034734,-0.8820799,2.3109873,PRE_FIXADO,,false,false
consultoria;EMPIRICUS CRIPTOMOEDAS FICFIM IE,33736767000132,,4868573,2021-08-27T00:00:00.000-0300,BRL,false,EMPIRICUS ASSET MANAGEMENT LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores qualificados,Multimercados,Multimercados Investimento no Exterior,-,true,100,0.01,0.01,16:10,16:10,D+0,D+10,D+13,D+0,0.05,,,0.4622539,1.4278097,-21.9740492,CRIPTOATIVO,,false,false
consultoria;M8 Credit Advanced FICFIDC,50716952000184,BR0FMDCTF003,7907014,2023-06-06T00:00:00.000-0300,BRL,false,M8 PARTNERS GESTORA DE RECURSOS LTDA.,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores qualificados,Direitos Creditórios,Direitos Creditórios,CDI,false,100,100,100,15:10,15:10,D+0,D+90,D+91,D+0,1,,20,0.0612383,0.729957,5.8854814,CREDITO_ESTRUTURADO_1,,false,false
consultoria;BRADESCO OURO FICFIM,37235773000167,BR04J8CTF006,5732510,2020-06-09T00:00:00.000-0300,BRL,false,BANCO BRADESCO S.A.,BEM DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,BANCO BRADESCO S.A.,Investidores em geral (Não qualificados),Multimercados,Multimercados Estrategica Especifica,CDI,true,100,100,100,11:40,11:40,D+0,D+5,D+6,D+0,0.5,,0,-1.0903687,-2.2211908,5.182974,TEMATICOS,,false,false
consultoria;JGP MAX PLATAFORMAS FICFIM,30005655000113,BRJMP4CTF004,1664528,2018-08-06T00:00:00.000-0300,BRL,false,JGP GESTAO DE RECURSOS LTDA,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,BNY MELLON BANCO S.A,Investidores em geral (Não qualificados),Multimercados,Multimercado livre,CDI,true,10000,1000,5000,14:10,14:10,D+0,D+15,D+16,D+0,2,,20,0.0183438,0.2986664,4.232399,,,false,false
consultoria;MAN AHL TARGET RISK USD FICFIM IE,38281316000171,,3608720,2020-10-15T00:00:00.000-0300,BRL,false,GAMA INVESTIMENTOS LTDA,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,BNY MELLON BANCO S.A,Investidores qualificados,Multimercados,Multimercados Investimento no Exterior,-,true,500,500,500,14:10,14:10,D+1,D+1,D+6,D+0,1,,,0.5293169999999999,1.4607174,-2.3734358,,,false,false
consultoria;Valora Absolute FIRF CrPr LP,10326625000100,BRABS7CTF006,1715886,2009-01-16T00:00:00.000-0300,BRL,false,VALORA RENDA FIXA LTDA,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,BNY MELLON BANCO S.A,Investidores em geral (Não qualificados),Renda Fixa,RF duração livre crédito livre,CDI,true,1000,100,0,14:10,14:10,D+0,D+14,D+15,D+0,0.5,,20,-0.2529407,0.8378225,4.3771115,CREDITO_POS,,false,false
consultoria;EMPIRICUS DEEP VALUE BRASIL FIA,39913648000194,,6065108,2020-11-30T00:00:00.000-0300,BRL,false,EMPIRICUS ASSET MANAGEMENT LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Ações,Ações Livre,-,true,0.01,0.01,0.01,16:10,16:10,D+1,D+10,D+12,D+0,0.9,,0,-1.7956254,-8.8014676,-3.3423309,LONG_ONLY,,false,false
consultoria;Patrimonial Andermatt FICFIDC RL,57609674000105,,11309879,2024-10-17T00:00:00.000-0300,BRL,false,PATRIMONIAL GESTAO DE RECURSOS LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores profissionais,Direitos Creditórios,Direitos Creditórios,CDI,true,20000,1000,1000,14:40,14:40,D+0,D+89,D+90,D+0,2,,0,0.059693300000000005,0.7138835,5.6190879,CREDITO_ESTRUTURADO_1,,false,false
consultoria;PATRIA PIPE FEEDER FICFIA,32320734000144,BR01TJCTF009,3338388,2019-08-12T00:00:00.000-0300,BRL,false,PATRIA INVESTIMENTOS LTDA.,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores qualificados,Ações,Ações Livre,CDI,true,1000,1000,1000,14:40,14:40,D+1,D+28,D+30,D+0,2,,20,-1.8346145,-6.7964662,2.6393088000000002,LONG_ONLY,,false,false
consultoria;SPXR FICFIM CrPr IE,18489909000110,BRSPR9CTF007,5033987,2013-08-29T00:00:00.000-0300,BRL,false,BTG PACTUAL GESTAO E CONSULTORIA DE INVESTIMENTOS,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores qualificados,Multimercados,Multimercados Investimento no Exterior,CDI,true,100000,100000,100000,15:20,15:20,D+1,D+90,D+91,D+0,0,,0,0.07460750000000001,0.8621032000000001,-3.9595515,MACRO,,false,false
consultoria;ORGANON 60 FIC FIA,52242659000158,,8764421,2023-10-04T00:00:00.000-0300,BRL,false,ORGANON CAPITAL GESTAO DE INVESTIMENTOS LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores qualificados,Ações,Ações Livre,IPCA,true,10000,1000,5000,15:20,15:20,D+1,D+60,D+62,D+0,1.8,,15,-2.1684811,-7.3890551,1.2958707,SMALL_CAPS,,false,false
consultoria;ICATU VANGUARDA CrPr LIQUIDEZ FIRF LP,44917374000141,,6777377,2006-05-17T00:00:00.000-0300,BRL,false,ICATU VANGUARDA GESTAO DE RECURSOS LTDA,BEM DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,BANCO BRADESCO S.A.,Investidores em geral (Não qualificados),Renda Fixa,RF duração livre crédito livre,CDI,true,500,500,500,14:10,14:10,D+0,D+0,D+1,D+0,0.4,,20,0.0987263,0.822921,4.9451719999999995,CREDITO_POS,UYXKV1750167974,false,false
consultoria;Opportunity Income FICFIRF LP RL,54307808000145,,11625269,2024-11-28T00:00:00.000-0300,BRL,false,OPPORTUNITY GESTAO DE INVESTIMENTOS E RECURSOS LTD,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,,Investidores em geral (Não qualificados),Renda Fixa,RF duração livre grau de investimento,CDI,true,5000,1000,5000,14:10,14:10,D+0,D+0,D+1,D+0,1,,20,-0.13520000000000001,-0.0930083,1.6808497,ATIVO,,false,false
consultoria;PS CHINA ADVANTAGE A21 FIA IE,41514699000195,,5091592,2021-04-26T00:00:00.000-0300,BRL,false,BTG PACTUAL GESTAO E CONSULTORIA DE INVESTIMENTOS,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores profissionais,Ações,Ações Investimento no Exterior,-,true,10000,10000,10000,15:20,15:20,D+1,D+120,D+122,D+0,0.75,,0,0,0,-0.0058982,LONG_ONLY,,false,false
consultoria;MORE PREMIUM CRED CORP RF CrPr LP,23600995000127,,1851054,2016-03-29T00:00:00.000-0300,BRL,false,MORE INVEST GESTORA DE RECURSOS LTDA.,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Renda Fixa,RF duração livre crédito livre,CDI,true,100,100,100,15:20,15:20,D+1,D+4,D+5,D+0,0.8,,20,0.0579381,0.598899,5.1590784,CREDITO_POS,,false,false
consultoria;BRADESCO DEBÊNTURES INCENTIVADAS CDI II CLASSE DE COTAS DE INVESTIMENTO EM COTAS DE INVESTIMENTO RENDA FIXA INCENTIVADO EM INFRAESTRUTURA LONGO PRAZO,54829603000120,,10844356,2024-04-30T00:00:00.000-0300,BRL,false,BANCO BRADESCO S.A.,BANCO BRADESCO S.A.,BANCO BRADESCO S.A.,Investidores em geral (Não qualificados),Renda Fixa,RF duração livre crédito livre,CDI,false,1000,1000,1000,14:10,14:10,D+0,D+30,D+31,D+0,0.8,,0,-0.0083649,0.4518922,3.456266,CREDITO_POS,,false,false
consultoria;M8 CAPITAL PLUS FIRF CrPr,39958460000162,,3806289,2020-12-14T00:00:00.000-0300,BRL,false,M8 PARTNERS GESTORA DE RECURSOS LTDA.,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores qualificados,Renda Fixa,RF duração livre crédito livre,CDI,true,1000,1000,1000,15:10,15:10,D+0,D+31,D+32,D+0,1,,10,0.0642081,0.8007784,5.3580749999999995,CREDITO_POS,,false,false
consultoria;SHARP LB FICFIA ACCESS,40265128000100,,5096734,2021-02-25T00:00:00.000-0300,BRL,false,BTG PACTUAL GESTAO E CONSULTORIA DE INVESTIMENTOS,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores qualificados,Ações,Ações Livre,-,true,5000,5000,5000,13:40,13:40,D+0,D+90,D+92,D+0,0.5835,,0,-0.2829532,-6.8687141,-9.9724632,LONG_BIASED,,false,false
consultoria;KADIMA HIGH VOL FICFIM,14146496000110,BRDID1CTF006,1711376,2013-03-23T00:00:00.000-0300,BRL,false,KADIMA GESTAO DE INVESTIMENTOS LTDA,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,BNY MELLON BANCO S.A,Investidores qualificados,Multimercados,Multimercado livre,CDI,true,5000,1000,5000,14:10,14:10,D+0,D+10,D+11,D+0,2,,20,-0.2224084,-0.47594220000000004,5.323738,,,false,false
consultoria;MANTARO ACOES FICFIA,14083797000142,BRPCF3CTF002,2273627,2011-09-30T00:00:00.000-0300,BRL,false,MANTARO CAPITAL LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Ações,Ações Livre,CDI,true,500,500,500,15:20,15:20,D+0,D+15,D+17,D+0,2.93,,,-1.4779877,-9.0104001,-5.5981316,LONG_ONLY,,false,false
consultoria;Jive Bossanova 90 FIDC,58893662000118,,12936481,2025-02-11T00:00:00.000-0300,BRL,false,JIVE HIGH YIELD GESTAO DE RECURSOS LTDA,BANCO DAYCOVAL S.A.,,Investidores em geral (Não qualificados),Direitos Creditórios,Direitos Creditórios,CDI,true,500,0,500,13:40,13:40,D+0,D+90,D+91,D+0,0.05,,10,0.0531669,0.6821619999999999,6.4402706,SPECIAL_SITS,,false,false
consultoria;ARX DENALI FIRF CrPr,30921203000181,BR006FCTF003,1705309,2018-08-24T00:00:00.000-0300,BRL,false,ARX INVESTIMENTOS LTDA,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,BNY MELLON BANCO S.A,Investidores em geral (Não qualificados),Renda Fixa,RF duração baixa grau de investimento,CDI,true,1000,1000,1000,14:10,14:10,D+0,D+0,D+1,D+0,0.4,,,0.0611991,0.8447908000000001,5.0599125,CREDITO_POS,,false,false
consultoria;JPM Dolar Global Macro Opport FIM IE,24454718000116,BRDLG1CTF008,3579570,2016-05-17T00:00:00.000-0300,USD,false,BNP PARIBAS ASSET MANAGEMENT BRASIL LTDA,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,BNY MELLON BANCO S.A,Investidores qualificados,Multimercados,Multimercados Investimento no Exterior,CDI,false,5000,1000,1000,14:10,14:10,D+1,D+1,D+5,D+0,1.4000000000000001,,,0.6507324,3.1194237,-10.0331822,,,false,false
consultoria;EXPLORITAS ALPHA AMERICA LATINA FICFIM,19628666000117,,1760272,2014-04-30T00:00:00.000-0300,BRL,false,EXPLORITAS ADMINISTRACAO FINANCEIRA LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Multimercados,Multimercado livre,CDI,true,5000,1000,5000,15:20,15:20,D+0,D+30,D+33,D+0,2,,20,-3.4392773,-9.6503742,-18.4951259,,,false,false
consultoria;WHG Casa Hedge Institucional FICFIM RL,58211682000161,,17648587,2024-11-29T00:00:00.000-0300,BRL,false,WEALTH HIGH GOVERNANCE ASSET MANAGEMENT LTDA,INTRAG DISTR DE TITULOS EVALORES MOBILIARIOS LTDA,,Investidores qualificados,Multimercados,Multimercado livre,CDI,true,5000,5000,5000,14:10,14:10,D+1,D+27,D+30,D+0,2,,,-0.7629279,-1.8274825,10.3581672,,,false,false
consultoria;BTG DIVIDENDOS FIC FIA,09290813000138,BRUPI1CTF001,3673605,2008-03-10T00:00:00.000-0300,BRL,false,BTG PACTUAL ASSET MANAGEMENT S.A. DISTRIBUIDORA DE,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Ações,Ações Dividendos,-,true,5000,1000,1000,15:10,15:10,D+1,D+1,D+3,D+0,2.5,,,-1.4089905,-6.9659223,9.4698462,LONG_ONLY,,false,false
consultoria;JGP HEDGE FICFIM,03119883000141,BRJGPHCTF009,3005471,1999-07-01T00:00:00.000-0300,BRL,false,JGP GESTAO DE RECURSOS LTDA,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,BNY MELLON BANCO S.A,Investidores em geral (Não qualificados),Multimercados,Multimercado livre,CDI,true,1000,1000,1000,14:10,14:10,D+0,D+0,D+1,D+0,1.35,,20,0.0320171,0.4111474,4.4630267,,,false,false
consultoria;ABSOLUTE DELFOS FICFIRF LP CrPr,52324414000170,,9192633,2023-09-28T00:00:00.000-0300,BRL,false,ABSOLUTE CREDITO GESTAO DE INVESTIMENTOS LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Renda Fixa,RF duração baixa grau de investimento,CDI,true,0,1,0,14:10,14:10,D+0,D+30,D+31,D+0,0.8,,20,0.0416257,0.9609235,4.5303008,CREDITO_POS,,false,false
consultoria;VINLAND LO FICFIA,30593403000152,BR0077CTF000,2002121,2018-12-28T00:00:00.000-0300,BRL,false,VINLAND CAPITAL MANAGEMENT GESTORA DE RECURSOS LTD,INTRAG DISTR DE TITULOS EVALORES MOBILIARIOS LTDA,ITAU UNIBANCO S.A.,Investidores em geral (Não qualificados),Ações,Ações Livre,IBOVESPA,true,1000,1000,1000,14:10,14:10,D+1,D+14,D+16,D+0,1.9000000000000001,,20,-1.4893494,-7.2436486,6.1330746,LONG_ONLY,,false,false
consultoria;CAPITANIA INFRA 90 FIC FI INFRA,26605199000175,,1897034,2018-12-27T00:00:00.000-0300,BRL,false,CAPITANIA CAPITAL S/A,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BNY MELLON BANCO S.A,Investidores em geral (Não qualificados),Renda Fixa,RF duração alta crédito livre,CDI,false,0,0,0,13:40,13:40,D+0,D+29,D+30,D+0,0.9,,0,-0.3376165,-0.5128396000000001,2.6270849,INFLACAO,,false,false
consultoria;Dhalia Macro Global FICFIM,35432385000140,,2674679,2019-12-13T00:00:00.000-0300,USD,false,DAHLIA CAPITAL GESTAO DE RECURSOS LTDA.,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,BNY MELLON BANCO S.A,Investidores qualificados,Multimercados,Multimercado livre,CDI,true,500,100,100,14:10,14:10,D+1,D+30,D+32,D+0,1.35,,15,-0.0885638,0.0288412,5.5516186,,,false,false
consultoria;Schroder Gaia TS Diversified BRL FIM IE,28856772000149,BRDVR2CTF001,10954880,2017-12-27T00:00:00.000-0300,BRL,false,GAMA INVESTIMENTOS LTDA,INTRAG DISTR DE TITULOS EVALORES MOBILIARIOS LTDA,ITAU UNIBANCO S.A.,Investidores qualificados,Multimercados,Multimercados Investimento no Exterior,CDI,true,1000,500,1000,14:10,14:10,D+0,D+7,D+10,D+0,0.6,,,0.060231,2.0271516,5.6810293000000005,INVESTIMENTO_EXTERIOR_RV,,false,false
consultoria;MOAT CAPITAL EQUITY HEDGE FICFIM SUB 1,24140256000162,BRMTY4CTF001,1728712,2016-05-10T00:00:00.000-0300,BRL,false,MOAT CAPITAL GESTAO DE RECURSOS LTDA,INTRAG DISTR DE TITULOS EVALORES MOBILIARIOS LTDA,ITAU UNIBANCO S.A.,Investidores em geral (Não qualificados),Multimercados,Multimercados Long And Short Direcional,CDI,false,1000,500,1000,14:10,14:10,D+0,D+30,D+31,D+0,2,,20,-0.07350899999999999,-0.49343570000000003,-0.0763606,LONG_SHORT,CEMTO1749244596,false,false
consultoria;Ibiuna Total Credit FIF Subclasse,41545043000130,,14796353,2021-05-31T00:00:00.000-0300,BRL,false,IBIUNA CREDITO GESTAO DE RECURSOS LTDA,BEM DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,,Investidores qualificados,Multimercados,Multimercados Juros e Moedas,CDI,true,1000,0,0,14:10,14:10,D+0,D+90,D+91,D+0,1.1500000000000001,,20,-0.0804489,1.3311447,4.9775424,CREDITO_POS,VG1OX1753979318,false,false
consultoria;BOGARI VALUE D FICFIA,15390811000113,BRBGR3CTF000,1903775,2012-05-30T00:00:00.000-0300,BRL,false,BOGARI GESTAO DE INVESTIMENTOS LTDA,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,Investidores em geral (Não qualificados),Ações,Ações Valor/Crescimento,IBOVESPA,true,1000,1000,1000,14:10,14:10,D+1,D+30,D+32,D+0,2.6,,20,-0.7265379000000001,-7.5015238,-2.3803798,LONG_ONLY,,false,false
